run_id,trading_day,rank_time,symbol,rank_position,universe_size,direction,classification,attention_tier,total_score,movement_score,quality_score,range_penalty,stall_penalty,close_price,previous_close,today_open,gap_pct,session_move_pct,post_open_move_pct,move_15m_pct,move_30m_pct,move_60m_pct,move_15m_atr,move_30m_atr,move_60m_atr,atr_value,atr_pct,directional_efficiency,recent_efficiency,direction_consistency,acceleration_score,volume_ratio,freshness_score,bars_since_extreme,range_active,range_episode_id,range_id,range_age_bars,range_width_pct,containment_ratio,midpoint_crossings,vwap_crossings,failed_escape_count,rearm_required,attempt_limit_reached
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,KALYANKJIL,43,100,UP,MOVING_UP,SECONDARY,51.4735,67.0116,68.225,23.3667,16.875,618.8,613.4,616.35,0.480926,0.397501,0.397501,0.544317,0.397501,0.397501,1.42625,1.043078,1.043078,2.348818,0.379576,0.44,0.44,1.0,1.0,0.761055,0.625,3,True,,ORB:2026-08-03,6,1.682303,,1,1,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,JINDALSTEL,44,100,DOWN,MOVING_DOWN,SECONDARY,51.1759,59.2158,90.0,11.0,47.1005,1113.6,1102.0,1114.0,1.088929,-0.035907,-0.035907,-0.313311,-0.035907,-0.035907,-1.113137,-0.127216,-0.127216,3.144267,0.282352,0.75,0.75,1.0,1.0,0.894749,1.0,0,True,,ORB:2026-08-03,6,1.347312,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,ICICIPRULI,45,100,UP,MOVING_UP,SECONDARY,49.6854,66.5843,60.2047,27.1575,5.625,519.95,517.2,515.4,-0.348028,0.882809,0.882809,0.269984,0.882809,0.882809,1.156594,3.75893,3.75893,1.210451,0.232801,0.342857,0.342857,1.0,0.307692,0.533076,0.875,1,True,,ORB:2026-08-03,6,1.198647,,0,4,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,PERSISTENT,46,100,DOWN,MOVING_DOWN,SECONDARY,44.9619,67.8879,43.7463,22.9295,16.875,5382.0,5534.0,5533.5,-0.009035,-2.737869,-2.737869,-0.370233,-2.737869,-2.737869,-0.641631,-4.860356,-4.860356,31.170555,0.579163,0.153527,0.153527,1.0,0.132013,0.662922,0.625,3,True,,ORB:2026-08-03,6,3.652758,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,MFSL,47,100,UP,MOVING_UP,SECONDARY,44.203,60.5061,76.7008,24.4045,35.8373,1521.2,1508.5,1519.1,0.702685,0.13824,0.13824,0.46229,0.13824,0.13824,2.018247,0.605474,0.605474,3.468357,0.228001,0.57377,0.57377,1.0,1.0,0.314885,0.75,2,True,,ORB:2026-08-03,6,0.857237,,1,1,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,INFY,48,100,DOWN,MOVING_DOWN,SECONDARY,44.1925,55.3188,65.0055,16.8145,22.5,1142.2,1129.9,1145.1,1.345252,-0.253253,-0.253253,-0.218398,-0.253253,-0.253253,-0.76635,-0.888966,-0.888966,3.262217,0.285608,0.489362,0.489362,1.0,0.862069,0.265717,0.5,4,True,,ORB:2026-08-03,6,1.144455,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,LTM,49,100,UP,MOVING_UP,SECONDARY,43.9613,59.9513,65.2896,18.3761,33.6137,4408.9,4365.4,4399.0,0.769689,0.225051,0.225051,-0.426849,0.225051,0.225051,-1.427931,0.747964,0.747964,13.235937,0.30021,0.689531,0.689531,0.666667,1.0,0.888471,0.375,5,True,,ORB:2026-08-03,6,1.221378,,1,1,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,AUBANK,50,100,DOWN,MOVING_DOWN,SECONDARY,39.609,50.9895,54.4127,24.8149,0.0,1050.6,1046.0,1054.1,0.774379,-0.332037,-0.332037,-0.085592,-0.332037,-0.332037,-0.383292,-1.490579,-1.490579,2.348081,0.223499,0.138889,0.138889,1.0,0.257143,1.12119,1.0,0,True,,ORB:2026-08-03,6,1.052981,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,ABB,51,100,UP,MOVING_UP,SUPPRESSED,39.5847,70.7369,41.4838,33.5024,22.5,7375.0,7201.5,7243.5,0.583212,1.815421,1.815421,-0.706833,1.815421,1.815421,-1.023952,2.564755,2.564755,51.271947,0.695213,0.241546,0.241546,0.666667,0.39924,1.266317,0.5,4,True,,ORB:2026-08-03,6,2.750545,,2,2,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,INDIGO,52,100,UP,MOVING_UP,SUPPRESSED,39.3228,54.0223,72.8104,8.449,64.4458,5304.5,5177.0,5300.0,2.375893,0.084906,0.084906,-0.384977,0.084906,0.084906,-0.986151,0.216472,0.216472,20.787897,0.391892,0.877551,0.877551,0.666667,1.0,0.639889,0.375,5,True,,ORB:2026-08-03,6,1.773898,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,TORNTPHARM,53,100,DOWN,MOVING_DOWN,SUPPRESSED,38.1807,62.0831,39.6607,23.1014,22.5,5118.0,5139.9,5250.0,2.142065,-2.514286,-2.514286,-0.233918,-2.514286,-2.514286,-0.605964,-6.665605,-6.665605,19.803152,0.386931,0.144928,0.144928,1.0,0.090909,0.299339,0.5,4,True,,ORB:2026-08-03,6,2.859351,,0,0,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,CGPOWER,54,100,DOWN,MOVING_DOWN,SUPPRESSED,37.0786,54.9819,54.0215,32.418,5.625,862.2,861.9,865.55,0.423483,-0.387037,-0.387037,-0.156331,-0.387037,-0.387037,-0.590652,-1.465691,-1.465691,2.285611,0.265091,0.152542,0.152542,1.0,0.402985,0.865841,0.875,1,True,,ORB:2026-08-03,6,1.141334,,1,2,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,AXISBANK,55,100,UP,MOVING_UP,SUPPRESSED,36.6437,56.0638,70.9702,32.5901,30.3881,1238.6,1227.1,1236.9,0.798631,0.13744,0.13744,0.299619,0.13744,0.13744,1.619952,0.744302,0.744302,2.284019,0.184403,0.352381,0.352381,1.0,1.0,0.364516,0.875,1,True,,ORB:2026-08-03,6,1.002668,,1,3,0,False,False
STOCK_RANK:20260803T093000,2026-08-03,2026-08-03 09:30:00,TECHM,56,100,DOWN,MOVING_DOWN,SUPPRESSED,35.815,52.9187,54.37,23.8281,22.5,1657.6,1653.9,1663.4,0.5744,-0.348683,-0.348683,-0.204696,-0.348683,-0.348683,-0.810672,-1.38291,-1.38291,4.194054,0.25302,0.326923,0.326923,1.0,0.586207,0.132403,0.5,4,True,,ORB:2026-08-03,6,1.12001,,1,0,0,False,False
