boundary_event_key,candidate_id,entry_status_counts,executor_entry_updates,executor_exit_updates,exit_status_counts,index,lifecycle_trade_action,management_posture,monitor_error_count,monitor_updates,opportunity_key,selected_candidate_id,selected_opportunity_key,should_exit_signal,signal_action,signal_auction_action,signal_auction_state,signal_directional_alignment,signal_id,signal_reason,signal_stage,signal_status,snapshot_auction_action,snapshot_auction_state,snapshot_authoritative_event_ids,snapshot_balance_state,snapshot_permission_results,snapshot_time,symbol,trade_count,tradegen_attempted,tradegen_created_count,tradegen_error,tradegen_outcome
,,{},0,0,{},128,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:42:00+05:30,CHOLAFIN,0,False,0,,NO_SIGNAL
,,{},0,0,{},129,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:42:00+05:30,COFORGE,0,False,0,,NO_SIGNAL
,,{},0,0,{},130,,,0,0,,,,,NO_ACTION,,,,,,,,BALANCE_FORMING_STARTED,DIRECTIONAL,"[""BAL:DIVISLAB:2026-07-31:001:NEUTRAL:094200:BALANCE_FORMING_STARTED:094200""]",FORMING,[],2026-07-31T09:42:00+05:30,DIVISLAB,0,False,0,,NO_SIGNAL
,,{},0,0,{},131,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:42:00+05:30,EXIDEIND,0,False,0,,NO_SIGNAL
,,{},0,0,{},132,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:42:00+05:30,FORCEMOT,0,False,0,,NO_SIGNAL
,,{},0,0,{},133,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:42:00+05:30,GLENMARK,0,False,0,,NO_SIGNAL
,,{},0,0,{},134,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:42:00+05:30,INDUSTOWER,0,False,0,,NO_SIGNAL
,,{},0,0,{},135,,,0,0,,,,,NO_ACTION,,,,,,,,BALANCE_FORMING_STARTED,NONE,"[""BAL:KALYANKJIL:2026-07-31:001:NEUTRAL:094200:BALANCE_FORMING_STARTED:094200""]",FORMING,[],2026-07-31T09:42:00+05:30,KALYANKJIL,0,False,0,,NO_SIGNAL
,,{},0,0,{},136,,,0,0,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:MANAPPURAM:2026-07-31:001:UP:093300:REVERSAL_WATCH_STARTED:094200""]",NONE,[],2026-07-31T09:42:00+05:30,MANAPPURAM,0,False,0,,NO_SIGNAL
,,{},0,0,{},137,,,0,0,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:PERSISTENT:2026-07-31:001:DOWN:093000:DIRECTIONAL_REVERSAL_CONFIRMED:094200"", ""DIR:PERSISTENT:2026-07-31:001:DOWN:093000:DIRECTIONAL_COMPLETED:094200"", ""DIR:PERSISTENT:2026-07-31:002:UP:094200:DIRECTIONAL_REVERSAL_LEG_STARTED:094200""]",NONE,"[""REVERSAL:WAIT""]",2026-07-31T09:42:00+05:30,PERSISTENT,0,False,0,,NO_SIGNAL
,,{},0,0,{},138,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T09:42:00+05:30,POWERINDIA,0,False,0,,NO_SIGNAL
,,{},0,0,{},139,,,0,0,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:TCS:2026-07-31:001:DOWN:093000:DIRECTIONAL_REVERSAL_CONFIRMED:094200"", ""DIR:TCS:2026-07-31:001:DOWN:093000:DIRECTIONAL_COMPLETED:094200"", ""DIR:TCS:2026-07-31:002:UP:094200:DIRECTIONAL_REVERSAL_LEG_STARTED:094200""]",NONE,"[""REVERSAL:WAIT""]",2026-07-31T09:42:00+05:30,TCS,0,False,0,,NO_SIGNAL
,,{},0,0,{},140,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:42:00+05:30,TORNTPHARM,0,False,0,,NO_SIGNAL
,,{},0,0,{},141,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:45:00+05:30,BHEL,0,False,0,,NO_SIGNAL
,,{},0,0,{},142,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:45:00+05:30,CHOLAFIN,0,False,0,,NO_SIGNAL
,,{},0,0,{},143,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:45:00+05:30,COFORGE,0,False,0,,NO_SIGNAL
,,{},0,0,{},144,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],FORMING,[],2026-07-31T09:45:00+05:30,DIVISLAB,0,False,0,,NO_SIGNAL
,,{},0,0,{},145,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:45:00+05:30,EXIDEIND,0,False,0,,NO_SIGNAL
,,{},0,0,{},146,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:45:00+05:30,FORCEMOT,0,False,0,,NO_SIGNAL
,,{},0,0,{},147,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:45:00+05:30,GLENMARK,0,False,0,,NO_SIGNAL
,,{},0,0,{},148,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:45:00+05:30,INDUSTOWER,0,False,0,,NO_SIGNAL
,,{},0,0,{},149,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],FORMING,[],2026-07-31T09:45:00+05:30,KALYANKJIL,0,False,0,,NO_SIGNAL
,,{},0,0,{},150,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T09:45:00+05:30,MANAPPURAM,0,False,0,,NO_SIGNAL
,,{},0,0,{},151,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T09:45:00+05:30,PERSISTENT,0,False,0,,NO_SIGNAL
,,{},0,0,{},152,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T09:45:00+05:30,POWERINDIA,0,False,0,,NO_SIGNAL
,,{},0,0,{},153,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T09:45:00+05:30,TCS,0,False,0,,NO_SIGNAL
,,{},0,0,{},154,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:45:00+05:30,TORNTPHARM,0,False,0,,NO_SIGNAL
,,{},0,0,{},155,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:BHEL:2026-07-31:001:UP:093000:DIRECTIONAL_MATURED:094800""]",NONE,[],2026-07-31T09:48:00+05:30,BHEL,0,False,0,,NO_SIGNAL
,,{},0,0,{},156,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:48:00+05:30,CHOLAFIN,0,False,0,,NO_SIGNAL
,,{},0,0,{},157,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:48:00+05:30,COFORGE,0,False,0,,NO_SIGNAL
,,{},0,0,{},158,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],FORMING,[],2026-07-31T09:48:00+05:30,DIVISLAB,0,False,0,,NO_SIGNAL
,,{},0,0,{},159,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:EXIDEIND:2026-07-31:001:UP:093300:DIRECTIONAL_MATURED:094800""]",NONE,[],2026-07-31T09:48:00+05:30,EXIDEIND,0,False,0,,NO_SIGNAL
,,{},0,0,{},160,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:48:00+05:30,FORCEMOT,0,False,0,,NO_SIGNAL
,,{},0,0,{},161,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:48:00+05:30,GLENMARK,0,False,0,,NO_SIGNAL
,,{},0,0,{},162,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:DIRECTIONAL_STARTED:094800""]",NONE,[],2026-07-31T09:48:00+05:30,INDUSTOWER,0,False,0,,NO_SIGNAL
,,{},0,0,{},163,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:KALYANKJIL:2026-07-31:001:DOWN:094800:DIRECTIONAL_STARTED:094800""]",FORMING,[],2026-07-31T09:48:00+05:30,KALYANKJIL,0,False,0,,NO_SIGNAL
,,{},0,0,{},164,,,0,0,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:MANAPPURAM:2026-07-31:001:UP:093300:DIRECTIONAL_REVERSAL_CONFIRMED:094800"", ""DIR:MANAPPURAM:2026-07-31:001:UP:093300:DIRECTIONAL_COMPLETED:094800"", ""DIR:MANAPPURAM:2026-07-31:002:DOWN:094800:DIRECTIONAL_REVERSAL_LEG_STARTED:094800""]",NONE,"[""REVERSAL:WAIT""]",2026-07-31T09:48:00+05:30,MANAPPURAM,0,False,0,,NO_SIGNAL
,,{},0,0,{},165,,,0,0,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_LEG_FAILED,DIRECTIONAL_COMPLETED",COMPLETED,"[""DIR:PERSISTENT:2026-07-31:002:UP:094200:DIRECTIONAL_REVERSAL_LEG_FAILED:094800"", ""DIR:PERSISTENT:2026-07-31:002:UP:094200:DIRECTIONAL_COMPLETED:094800""]",NONE,[],2026-07-31T09:48:00+05:30,PERSISTENT,0,False,0,,NO_SIGNAL
,,{},0,0,{},166,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T09:48:00+05:30,POWERINDIA,0,False,0,,NO_SIGNAL
,,{},0,0,{},167,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T09:48:00+05:30,TCS,0,False,0,,NO_SIGNAL
,,{},0,0,{},168,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:48:00+05:30,TORNTPHARM,0,False,0,,NO_SIGNAL
,,{},0,0,{},169,,,0,0,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:BHEL:2026-07-31:001:UP:093000:REVERSAL_WATCH_STARTED:095100""]",NONE,[],2026-07-31T09:51:00+05:30,BHEL,0,False,0,,NO_SIGNAL
,,{},0,0,{},170,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_REACCELERATION_CONFIRMED,DIRECTIONAL,"[""DIR:CHOLAFIN:2026-07-31:001:UP:093000:DIRECTIONAL_REACCELERATION_CONFIRMED:095100""]",NONE,"[""REACCELERATION:PERMIT""]",2026-07-31T09:51:00+05:30,CHOLAFIN,0,False,0,,NO_SIGNAL
,,{},0,0,{},171,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:COFORGE:2026-07-31:001:UP:093900:DIRECTIONAL_MATURED:095100""]",NONE,[],2026-07-31T09:51:00+05:30,COFORGE,0,False,0,,NO_SIGNAL
,,{},0,0,{},172,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],FORMING,[],2026-07-31T09:51:00+05:30,DIVISLAB,0,False,0,,NO_SIGNAL
,,{},0,0,{},173,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_COMPLETED,COMPLETED,"[""DIR:EXIDEIND:2026-07-31:001:UP:093300:DIRECTIONAL_COMPLETED:095100""]",NONE,[],2026-07-31T09:51:00+05:30,EXIDEIND,0,False,0,,NO_SIGNAL
,,{},0,0,{},174,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:51:00+05:30,FORCEMOT,0,False,0,,NO_SIGNAL
,,{},0,0,{},175,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:51:00+05:30,GLENMARK,0,False,0,,NO_SIGNAL
,,{},0,0,{},176,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:DIRECTIONAL_MATURED:095100""]",NONE,[],2026-07-31T09:51:00+05:30,INDUSTOWER,0,False,0,,NO_SIGNAL
,,{},0,0,{},177,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],FORMING,[],2026-07-31T09:51:00+05:30,KALYANKJIL,0,False,0,,NO_SIGNAL
,,{},0,0,{},178,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T09:51:00+05:30,MANAPPURAM,0,False,0,,NO_SIGNAL
,,{},0,0,{},179,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:51:00+05:30,PERSISTENT,0,False,0,,NO_SIGNAL
,,{},0,0,{},180,,,0,0,,,,,NO_ACTION,,,,,,,,"BALANCE_FORMING_STARTED,DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100:BALANCE_FORMING_STARTED:095100"", ""DIR:POWERINDIA:2026-07-31:001:UP:093000:DIRECTIONAL_REVERSAL_CONFIRMED:095100"", ""DIR:POWERINDIA:2026-07-31:001:UP:093000:DIRECTIONAL_COMPLETED:095100"", ""DIR:POWERINDIA:2026-07-31:002:DOWN:095100:DIRECTIONAL_REVERSAL_LEG_STARTED:095100""]",FORMING,"[""REVERSAL:WAIT""]",2026-07-31T09:51:00+05:30,POWERINDIA,0,False,0,,NO_SIGNAL
,,{},0,0,{},181,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T09:51:00+05:30,TCS,0,False,0,,NO_SIGNAL
,,{},0,0,{},182,,,0,0,,,,,NO_ACTION,,,,,,,,BALANCE_FORMING_STARTED,DIRECTIONAL,"[""BAL:TORNTPHARM:2026-07-31:001:NEUTRAL:095100:BALANCE_FORMING_STARTED:095100""]",FORMING,[],2026-07-31T09:51:00+05:30,TORNTPHARM,0,False,0,,NO_SIGNAL
,,{},0,0,{},183,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T09:54:00+05:30,BHEL,0,False,0,,NO_SIGNAL
,,{},0,0,{},184,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:54:00+05:30,CHOLAFIN,0,False,0,,NO_SIGNAL
,,{},0,0,{},185,,,0,0,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:COFORGE:2026-07-31:001:UP:093900:REVERSAL_WATCH_STARTED:095400""]",NONE,[],2026-07-31T09:54:00+05:30,COFORGE,0,False,0,,NO_SIGNAL
,,{},0,0,{},186,,,0,0,,,,,NO_ACTION,,,,,,,,BALANCE_PROBABLE,DIRECTIONAL,"[""BAL:DIVISLAB:2026-07-31:001:NEUTRAL:094200:BALANCE_PROBABLE:095400""]",PROBABLE,[],2026-07-31T09:54:00+05:30,DIVISLAB,0,False,0,,NO_SIGNAL
,,{},0,0,{},187,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:54:00+05:30,EXIDEIND,0,False,0,,NO_SIGNAL
,,{},0,0,{},188,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:54:00+05:30,FORCEMOT,0,False,0,,NO_SIGNAL
,,{},0,0,{},189,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:54:00+05:30,GLENMARK,0,False,0,,NO_SIGNAL
,,{},0,0,{},190,,,0,0,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:REVERSAL_WATCH_STARTED:095400""]",NONE,[],2026-07-31T09:54:00+05:30,INDUSTOWER,0,False,0,,NO_SIGNAL
,,{},0,0,{},191,,,0,0,,,,,NO_ACTION,,,,,,,,"BALANCE_COMPLETED,DIRECTIONAL_MATURED",MATURE,"[""BAL:KALYANKJIL:2026-07-31:001:NEUTRAL:094200:BALANCE_COMPLETED:095400"", ""DIR:KALYANKJIL:2026-07-31:001:DOWN:094800:DIRECTIONAL_MATURED:095400""]",COMPLETED,[],2026-07-31T09:54:00+05:30,KALYANKJIL,0,False,0,,NO_SIGNAL
,,{},0,0,{},192,,,0,0,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_LEG_FAILED,DIRECTIONAL_COMPLETED",COMPLETED,"[""DIR:MANAPPURAM:2026-07-31:002:DOWN:094800:DIRECTIONAL_REVERSAL_LEG_FAILED:095400"", ""DIR:MANAPPURAM:2026-07-31:002:DOWN:094800:DIRECTIONAL_COMPLETED:095400""]",NONE,[],2026-07-31T09:54:00+05:30,MANAPPURAM,0,False,0,,NO_SIGNAL
,,{},0,0,{},193,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:54:00+05:30,PERSISTENT,0,False,0,,NO_SIGNAL
,,{},0,0,{},194,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],FORMING,[],2026-07-31T09:54:00+05:30,POWERINDIA,0,False,0,,NO_SIGNAL
,,{},0,0,{},195,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T09:54:00+05:30,TCS,0,False,0,,NO_SIGNAL
,,{},0,0,{},196,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],FORMING,[],2026-07-31T09:54:00+05:30,TORNTPHARM,0,False,0,,NO_SIGNAL
,,{},0,0,{},197,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T09:57:00+05:30,BHEL,0,False,0,,NO_SIGNAL
,,{},0,0,{},198,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T09:57:00+05:30,CHOLAFIN,0,False,0,,NO_SIGNAL
,,{},0,0,{},199,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T09:57:00+05:30,COFORGE,0,False,0,,NO_SIGNAL
,,{},0,0,{},200,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],PROBABLE,[],2026-07-31T09:57:00+05:30,DIVISLAB,0,False,0,,NO_SIGNAL
,,{},0,0,{},201,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:EXIDEIND:2026-07-31:002:DOWN:095700:DIRECTIONAL_STARTED:095700""]",NONE,[],2026-07-31T09:57:00+05:30,EXIDEIND,0,False,0,,NO_SIGNAL
,,{},0,0,{},202,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:57:00+05:30,FORCEMOT,0,False,0,,NO_SIGNAL
,,{},0,0,{},203,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:57:00+05:30,GLENMARK,0,False,0,,NO_SIGNAL
,,{},0,0,{},204,,,0,0,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:DIRECTIONAL_REVERSAL_CONFIRMED:095700"", ""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:DIRECTIONAL_COMPLETED:095700"", ""DIR:INDUSTOWER:2026-07-31:002:UP:095700:DIRECTIONAL_REVERSAL_LEG_STARTED:095700""]",NONE,"[""REVERSAL:WAIT""]",2026-07-31T09:57:00+05:30,INDUSTOWER,0,False,0,,NO_SIGNAL
,,{},0,0,{},205,,,0,0,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:KALYANKJIL:2026-07-31:001:DOWN:094800:REVERSAL_WATCH_STARTED:095700""]",NONE,[],2026-07-31T09:57:00+05:30,KALYANKJIL,0,False,0,,NO_SIGNAL
,,{},0,0,{},206,,,0,0,,,,,NO_ACTION,,,,,,,,BALANCE_FORMING_STARTED,NONE,"[""BAL:MANAPPURAM:2026-07-31:001:NEUTRAL:095700:BALANCE_FORMING_STARTED:095700""]",FORMING,[],2026-07-31T09:57:00+05:30,MANAPPURAM,0,False,0,,NO_SIGNAL
,,{},0,0,{},207,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T09:57:00+05:30,PERSISTENT,0,False,0,,NO_SIGNAL
,,{},0,0,{},208,,,0,0,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_LEG_FAILED,DIRECTIONAL_COMPLETED",COMPLETED,"[""DIR:POWERINDIA:2026-07-31:002:DOWN:095100:DIRECTIONAL_REVERSAL_LEG_FAILED:095700"", ""DIR:POWERINDIA:2026-07-31:002:DOWN:095100:DIRECTIONAL_COMPLETED:095700""]",FORMING,[],2026-07-31T09:57:00+05:30,POWERINDIA,0,False,0,,NO_SIGNAL
,,{},0,0,{},209,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T09:57:00+05:30,TCS,0,False,0,,NO_SIGNAL
,,{},0,0,{},210,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],FORMING,[],2026-07-31T09:57:00+05:30,TORNTPHARM,0,False,0,,NO_SIGNAL
,,{},0,0,{},211,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_TREND_RESTORED,DIRECTIONAL,"[""DIR:BHEL:2026-07-31:001:UP:093000:DIRECTIONAL_TREND_RESTORED:100000""]",NONE,"[""CONTINUATION:PERMIT""]",2026-07-31T10:00:00+05:30,BHEL,0,False,0,,NO_SIGNAL
,,{},0,0,{},212,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:CHOLAFIN:2026-07-31:001:UP:093000:DIRECTIONAL_MATURED:100000""]",NONE,[],2026-07-31T10:00:00+05:30,CHOLAFIN,0,False,0,,NO_SIGNAL
,,{},0,0,{},213,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T10:00:00+05:30,COFORGE,0,False,0,,NO_SIGNAL
,,{},0,0,{},214,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:DIVISLAB:2026-07-31:001:UP:093000:DIRECTIONAL_MATURED:100000""]",PROBABLE,[],2026-07-31T10:00:00+05:30,DIVISLAB,0,False,0,,NO_SIGNAL
,,{},0,0,{},215,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:EXIDEIND:2026-07-31:002:DOWN:095700:DIRECTIONAL_MATURED:100000""]",NONE,[],2026-07-31T10:00:00+05:30,EXIDEIND,0,False,0,,NO_SIGNAL
,,{},0,0,{},216,,,0,0,,,,,NO_ACTION,,,,,,,,BALANCE_FORMING_STARTED,NONE,"[""BAL:FORCEMOT:2026-07-31:001:NEUTRAL:100000:BALANCE_FORMING_STARTED:100000""]",FORMING,[],2026-07-31T10:00:00+05:30,FORCEMOT,0,False,0,,NO_SIGNAL
,,{},0,0,{},217,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T10:00:00+05:30,GLENMARK,0,False,0,,NO_SIGNAL
,,{},0,0,{},218,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T10:00:00+05:30,INDUSTOWER,0,False,0,,NO_SIGNAL
,,{},0,0,{},219,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T10:00:00+05:30,KALYANKJIL,0,False,0,,NO_SIGNAL
,,{},0,0,{},220,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:MANAPPURAM:2026-07-31:003:UP:100000:DIRECTIONAL_STARTED:100000""]",FORMING,[],2026-07-31T10:00:00+05:30,MANAPPURAM,0,False,0,,NO_SIGNAL
,,{},0,0,{},221,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],NONE,[],2026-07-31T10:00:00+05:30,PERSISTENT,0,False,0,,NO_SIGNAL
,,{},0,0,{},222,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],FORMING,[],2026-07-31T10:00:00+05:30,POWERINDIA,0,False,0,,NO_SIGNAL
,,{},0,0,{},223,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T10:00:00+05:30,TCS,0,False,0,,NO_SIGNAL
,,{},0,0,{},224,,,0,0,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],FORMING,[],2026-07-31T10:00:00+05:30,TORNTPHARM,0,False,0,,NO_SIGNAL
,,{},0,0,{},225,,,0,0,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:BHEL:2026-07-31:001:UP:093000:DIRECTIONAL_MATURED:100300""]",NONE,[],2026-07-31T10:03:00+05:30,BHEL,0,False,0,,NO_SIGNAL
,,{},0,0,{},226,,,0,0,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:CHOLAFIN:2026-07-31:001:UP:093000:REVERSAL_WATCH_STARTED:100300""]",NONE,[],2026-07-31T10:03:00+05:30,CHOLAFIN,0,False,0,,NO_SIGNAL
