advisor_action,advisor_context_as_of,advisor_context_present,advisor_context_symbol,advisor_diagnostics_json,advisor_reason_codes,approved,blockers,candidate_id,index,manager_reason_codes,market_regime_age_seconds,market_regime_availability,market_regime_buy_support,market_regime_confidence,market_regime_continuation_support,market_regime_evidence,market_regime_hysteresis,market_regime_influence,market_regime_metrics,market_regime_reason_codes,market_regime_reversal_support,market_regime_sell_support,market_regime_state,outcome,reason_codes,setup_family,side,snapshot_time,source_episode_id,source_event_id,source_event_type,stock_rank_age_seconds,stock_rank_attention_tier,stock_rank_availability,stock_rank_classification,stock_rank_direction,stock_rank_fresh,stock_rank_influence,stock_rank_movement_score,stock_rank_position,stock_rank_quality_score,stock_rank_range_penalty,stock_rank_rank_time,stock_rank_reason_codes,stock_rank_stall_penalty,stock_rank_total_score,stock_rank_universe_size,structural_result,symbol
BLOCK,2026-07-31T12:42:00,True,POWERINDIA,"{""advisor_context"": {""as_of"": ""2026-07-31T12:42:00"", ""market_regime"": {""age_seconds"": null, ""as_of"": ""2026-07-31T12:42:00"", ""availability"": ""UNAVAILABLE"", ""buy_support"": 0.0, ""confidence"": 0.0, ""continuation_support"": 0.0, ""evidence"": [], ""hysteresis"": {""candidate_confirmations"": 0, ""candidate_since"": null, ""candidate_state"": null, ""required_confirmations"": 0, ""state_started_at"": null, ""transition_pending"": false}, ""metrics"": {}, ""reason_codes"": [""MARKET_REGIME_NOT_IMPLEMENTED""], ""reversal_support"": 0.0, ""sell_support"": 0.0, ""state"": ""UNKNOWN""}, ""market_regime_influence"": ""NONE"", ""stock_rank"": {""age_seconds"": 0.0, ""as_of"": ""2026-07-31T12:42:00"", ""attention_tier"": ""SUPPRESSED"", ""availability"": ""AVAILABLE"", ""classification"": ""RANGE_BOUND"", ""direction"": ""DOWN"", ""fresh"": true, ""movement_score"": 41.5028, ""quality_score"": 30.4386, ""range_penalty"": 71.1673, ""rank_position"": 46, ""rank_time"": ""2026-07-31T12:42:00"", ""reason_codes"": [""STOCK_RANK_AVAILABLE""], ""stall_penalty"": 86.4072, ""symbol"": ""POWERINDIA"", ""total_score"": 0.0, ""universe_size"": 80}, ""stock_rank_influence"": ""DIAGNOSTIC"", ""symbol"": ""POWERINDIA""}, ""barrier"": {""active"": false, ""barrier_price"": 32132.956106503912, ""barrier_type"": ""EMA_SLOW"", ""candidates"": [{""price"": 31020.0, ""type"": ""PDL""}, {""price"": 31855.360360609902, ""type"": ""EMA_REF""}, {""price"": 31900.0, ""type"": ""ORL""}, {""price"": 31900.0, ""type"": ""SESSION_LOW""}, {""price"": 32132.956106503912, ""type"": ""EMA_SLOW""}], ""distance_atr"": 4.718777022542039, ""distance_pct"": 0.6709239366185086, ""distance_points"": 217.04389349608755, ""threshold_points"": 64.7}, ""candidate_family"": ""ACCEPTED_BREAKOUT"", ""candidate_side"": ""SELL"", ""candidate_subtype"": ""ACCEPTED_BALANCE_ESCAPE"", ""day_path"": {""close_first"": 32400.0, ""close_last"": 32350.0, ""containment_ratio"": 0.9736842105263158, ""episode_age_bars"": 58, ""midpoint_crossings"": 4, ""path_efficiency"": 0.03164556962025317, ""range_width_pct"": 0.8153218983155143, ""sample_count"": 58, ""structure_flips"": 6, ""total_travel_points"": 1580.0, ""total_travel_range_multiple"": 5.962264150943396, ""vwap_crossings"": 6}, ""deployment_scope"": ""NEW_SIGNAL_ONLY"", ""episode_history"": {""exhausted_objective_context"": false, ""exhaustion_facts"": [""MULTIPLE_BALANCE_ESCAPE_ATTEMPTS"", ""FAILED_BALANCE_ESCAPE""], ""prior_count_day"": 1, ""prior_count_same_episode"": 1, ""prior_opportunity_keys"": [""OPP:dc1ab160fa1ee75a10189da6""], ""prior_opposite_side_same_episode"": 1, ""prior_same_side_same_episode"": 0}, ""matched_rules"": [{""configured_action"": ""BLOCK"", ""reason"": ""SAME_DIRECTION_EXHAUSTION""}], ""mature_range_churn"": {""facts"": [], ""matched"": false}, ""range_context"": {""authority"": ""AUCTION_SOURCE_EPISODE"", ""high"": 32635.0, ""inside_for_rule"": false, ""low"": 32370.0, ""observation_accepted_range_high"": 32375.0, ""observation_accepted_range_inside"": true, ""observation_accepted_range_low"": 32285.0, ""outside_for_side"": true, ""reference_price"": 32370.0, ""source_episode_id"": ""BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100"", ""source_event_id"": ""BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100:BALANCE_ESCAPE_ACCEPTED:124200""}, ""source_episode_id"": ""BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100"", ""source_event_id"": ""BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100:BALANCE_ESCAPE_ACCEPTED:124200""}","[""SAME_DIRECTION_EXHAUSTION""]",True,[],CAND:20d58dac59b67b5e84072cc3,978,"[""EVENT_DRIVEN_SETUP_SELECTED""]",,UNAVAILABLE,0.0,0.0,0.0,[],"{""candidate_confirmations"": 0, ""candidate_since"": null, ""candidate_state"": null, ""required_confirmations"": 0, ""state_started_at"": null, ""transition_pending"": false}",NONE,{},"[""MARKET_REGIME_NOT_IMPLEMENTED""]",0.0,0.0,UNKNOWN,ADVISOR_BLOCK,"[""AUTHORITATIVE_EVENT_ROUTE"", ""STRUCTURAL_PERMISSION_PERMIT"", ""OUTSIDE_ACCEPTANCE_CONFIRMED"", ""BALANCE_MEASURED_MOVE_REFERENCE""]",ACCEPTED_BREAKOUT,SELL,2026-07-31T12:42:00+05:30,BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100,BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100:BALANCE_ESCAPE_ACCEPTED:124200,BALANCE_ESCAPE_ACCEPTED,0.0,SUPPRESSED,AVAILABLE,RANGE_BOUND,DOWN,True,DIAGNOSTIC,41.5028,46,30.4386,71.1673,2026-07-31T12:42:00,"[""STOCK_RANK_AVAILABLE""]",86.4072,0.0,80,PERMIT,POWERINDIA
,,False,,,[],False,"[""ENTRY_TOO_FAR_FROM_EVENT_ANCHOR""]",,978,"[""EVENT_DRIVEN_SETUP_SELECTED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""REVERSAL_WATCH_EXPIRED_WITHOUT_CONFIRMATION""]",CONTINUATION,BUY,2026-07-31T12:42:00+05:30,DIR:POWERINDIA:2026-07-31:003:UP:100300,DIR:POWERINDIA:2026-07-31:003:UP:100300:DIRECTIONAL_TREND_RESTORED:124200,DIRECTIONAL_TREND_RESTORED,,,,,,,,,,,,,,,,,PERMIT,POWERINDIA
,,False,,,[],False,"[""EXPECTED_FIRST_MOVE_BELOW_0_5_PERCENT""]",,980,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""REVERSAL_LEG_SUSTAINED_DIRECTIONAL_PROGRESS"", ""OPPOSITE_DIRECTION_ESTABLISHED_AFTER_REVERSAL""]",REVERSAL,SELL,2026-07-31T12:42:00+05:30,DIR:TORNTPHARM:2026-07-31:005:DOWN:123000,DIR:TORNTPHARM:2026-07-31:005:DOWN:123000:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:124200,DIRECTIONAL_REVERSAL_LEG_ESTABLISHED,,,,,,,,,,,,,,,,,PERMIT,TORNTPHARM
,,False,,,[],False,"[""EXPECTED_FIRST_MOVE_BELOW_0_5_PERCENT""]",,1012,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""RECOMPRESSION_COMPLETED"", ""FRESH_DIRECTIONAL_EXPANSION_CONFIRMED""]",REACCELERATION,BUY,2026-07-31T12:51:00+05:30,DIR:DIVISLAB:2026-07-31:005:UP:124500,DIR:DIVISLAB:2026-07-31:005:UP:124500:DIRECTIONAL_REACCELERATION_CONFIRMED:125100,DIRECTIONAL_REACCELERATION_CONFIRMED,,,,,,,,,,,,,,,,,PERMIT,DIVISLAB
BLOCK,2026-07-31T13:12:00,True,GLENMARK,"{""advisor_context"": {""as_of"": ""2026-07-31T13:12:00"", ""market_regime"": {""age_seconds"": null, ""as_of"": ""2026-07-31T13:12:00"", ""availability"": ""UNAVAILABLE"", ""buy_support"": 0.0, ""confidence"": 0.0, ""continuation_support"": 0.0, ""evidence"": [], ""hysteresis"": {""candidate_confirmations"": 0, ""candidate_since"": null, ""candidate_state"": null, ""required_confirmations"": 0, ""state_started_at"": null, ""transition_pending"": false}, ""metrics"": {}, ""reason_codes"": [""MARKET_REGIME_NOT_IMPLEMENTED""], ""reversal_support"": 0.0, ""sell_support"": 0.0, ""state"": ""UNKNOWN""}, ""market_regime_influence"": ""NONE"", ""stock_rank"": {""age_seconds"": 0.0, ""as_of"": ""2026-07-31T13:12:00"", ""attention_tier"": ""SUPPRESSED"", ""availability"": ""AVAILABLE"", ""classification"": ""RANGE_BOUND"", ""direction"": ""DOWN"", ""fresh"": true, ""movement_score"": 57.0054, ""quality_score"": 50.6522, ""range_penalty"": 66.3873, ""rank_position"": 28, ""rank_time"": ""2026-07-31T13:12:00"", ""reason_codes"": [""STOCK_RANK_AVAILABLE""], ""stall_penalty"": 51.7889, ""symbol"": ""GLENMARK"", ""total_score"": 8.9586, ""universe_size"": 80}, ""stock_rank_influence"": ""DIAGNOSTIC"", ""symbol"": ""GLENMARK""}, ""barrier"": {""active"": true, ""barrier_price"": 2228.6251763117034, ""barrier_type"": ""EMA_REF"", ""candidates"": [{""price"": 2182.9, ""type"": ""PDL""}, {""price"": 2207.0, ""type"": ""ORL""}, {""price"": 2207.0, ""type"": ""SESSION_LOW""}, {""price"": 2228.6251763117034, ""type"": ""EMA_REF""}], ""distance_atr"": 0.9525020339694451, ""distance_pct"": 0.11092392489339385, ""distance_points"": 2.4748236882965102, ""threshold_points"": 4.4622}, ""candidate_family"": ""BREAKOUT_INITIATION"", ""candidate_side"": ""SELL"", ""candidate_subtype"": ""BALANCE_ESCAPE_INITIATION"", ""day_path"": {""close_first"": 2248.3, ""close_last"": 2231.1, ""containment_ratio"": 0.9166666666666666, ""episode_age_bars"": 61, ""midpoint_crossings"": 9, ""path_efficiency"": 0.1713147410358576, ""range_width_pct"": 0.7187660438849042, ""sample_count"": 61, ""structure_flips"": 9, ""total_travel_points"": 100.400000000001, ""total_travel_range_multiple"": 6.236024844720594, ""vwap_crossings"": 5}, ""deployment_scope"": ""NEW_SIGNAL_ONLY"", ""episode_history"": {""exhausted_objective_context"": false, ""exhaustion_facts"": [], ""prior_count_day"": 0, ""prior_count_same_episode"": 0, ""prior_opportunity_keys"": [], ""prior_opposite_side_same_episode"": 0, ""prior_same_side_same_episode"": 0}, ""matched_rules"": [{""configured_action"": ""BLOCK"", ""reason"": ""SAME_DIRECTION_EXHAUSTION""}, {""configured_action"": ""BLOCK"", ""reason"": ""MATURE_NARROW_RANGE_CHURN""}, {""configured_action"": ""WATCH"", ""reason"": ""DOWNSIDE_BARRIER_NOT_CLEARED_EMA_REF""}], ""mature_range_churn"": {""facts"": [""MATURE_RANGE"", ""NARROW_RANGE"", ""HIGH_CONTAINMENT"", ""LOW_PATH_EFFICIENCY"", ""MIDPOINT_ROTATION"", ""VWAP_CROSSINGS"", ""REPEATED_TRAVEL_WITHIN_RANGE"", ""STRUCTURE_FLIPS""], ""matched"": true}, ""range_context"": {""authority"": ""AUCTION_SOURCE_EPISODE"", ""high"": 2248.0, ""inside_for_rule"": false, ""low"": 2231.9, ""observation_accepted_range_high"": 2256.7, ""observation_accepted_range_inside"": false, ""observation_accepted_range_low"": 2234.0, ""outside_for_side"": true, ""reference_price"": 2231.9, ""source_episode_id"": ""BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200"", ""source_event_id"": ""BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200:BALANCE_ESCAPE_STARTED:131200""}, ""source_episode_id"": ""BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200"", ""source_event_id"": ""BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200:BALANCE_ESCAPE_STARTED:131200""}","[""SAME_DIRECTION_EXHAUSTION"", ""MATURE_NARROW_RANGE_CHURN""]",True,[],CAND:2758e9237c15f26cfce5e84f,1113,"[""EVENT_DRIVEN_SETUP_SELECTED""]",,UNAVAILABLE,0.0,0.0,0.0,[],"{""candidate_confirmations"": 0, ""candidate_since"": null, ""candidate_state"": null, ""required_confirmations"": 0, ""state_started_at"": null, ""transition_pending"": false}",NONE,{},"[""MARKET_REGIME_NOT_IMPLEMENTED""]",0.0,0.0,UNKNOWN,ADVISOR_BLOCK,"[""AUTHORITATIVE_EVENT_ROUTE"", ""STRUCTURAL_PERMISSION_PERMIT"", ""MEANINGFUL_CLOSE_OUTSIDE_FROZEN_BALANCE"", ""BALANCE_ESCAPE_ATTEMPT_RECORDED"", ""BALANCE_MEASURED_MOVE_REFERENCE""]",BREAKOUT_INITIATION,SELL,2026-07-31T13:12:00+05:30,BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200,BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200:BALANCE_ESCAPE_STARTED:131200,BALANCE_ESCAPE_STARTED,0.0,SUPPRESSED,AVAILABLE,RANGE_BOUND,DOWN,True,DIAGNOSTIC,57.0054,28,50.6522,66.3873,2026-07-31T13:12:00,"[""STOCK_RANK_AVAILABLE""]",51.7889,8.9586,80,PERMIT,GLENMARK
ALLOW,2026-07-31T13:15:00,True,GLENMARK,"{""advisor_context"": {""as_of"": ""2026-07-31T13:15:00"", ""market_regime"": {""age_seconds"": null, ""as_of"": ""2026-07-31T13:15:00"", ""availability"": ""UNAVAILABLE"", ""buy_support"": 0.0, ""confidence"": 0.0, ""continuation_support"": 0.0, ""evidence"": [], ""hysteresis"": {""candidate_confirmations"": 0, ""candidate_since"": null, ""candidate_state"": null, ""required_confirmations"": 0, ""state_started_at"": null, ""transition_pending"": false}, ""metrics"": {}, ""reason_codes"": [""MARKET_REGIME_NOT_IMPLEMENTED""], ""reversal_support"": 0.0, ""sell_support"": 0.0, ""state"": ""UNKNOWN""}, ""market_regime_influence"": ""NONE"", ""stock_rank"": {""age_seconds"": 180.0, ""as_of"": ""2026-07-31T13:15:00"", ""attention_tier"": ""SUPPRESSED"", ""availability"": ""AVAILABLE"", ""classification"": ""RANGE_BOUND"", ""direction"": ""DOWN"", ""fresh"": true, ""movement_score"": 57.0054, ""quality_score"": 50.6522, ""range_penalty"": 66.3873, ""rank_position"": 28, ""rank_time"": ""2026-07-31T13:12:00"", ""reason_codes"": [""STOCK_RANK_AVAILABLE""], ""stall_penalty"": 51.7889, ""symbol"": ""GLENMARK"", ""total_score"": 8.9586, ""universe_size"": 80}, ""stock_rank_influence"": ""DIAGNOSTIC"", ""symbol"": ""GLENMARK""}, ""barrier"": {""active"": true, ""barrier_price"": 2232.7429280546025, ""barrier_type"": ""EMA_SLOW"", ""candidates"": [{""price"": 2232.7429280546025, ""type"": ""EMA_SLOW""}, {""price"": 2232.9, ""type"": ""ORH""}, {""price"": 2270.2, ""type"": ""PDH""}], ""distance_atr"": 0.016036288321273837, ""distance_pct"": 0.0019226969410456288, ""distance_points"": 0.04292805460272575, ""threshold_points"": 4.4654}, ""candidate_family"": ""FAILED_BREAKOUT"", ""candidate_side"": ""BUY"", ""candidate_subtype"": ""FAILED_BALANCE_ESCAPE"", ""day_path"": {""close_first"": 2248.3, ""close_last"": 2232.7, ""containment_ratio"": 0.9166666666666666, ""episode_age_bars"": 62, ""midpoint_crossings"": 5, ""path_efficiency"": 0.15294117647059044, ""range_width_pct"": 1.0109782439263286, ""sample_count"": 62, ""structure_flips"": 9, ""total_travel_points"": 102.00000000000091, ""total_travel_range_multiple"": 4.493392070484657, ""vwap_crossings"": 5}, ""deployment_scope"": ""NEW_SIGNAL_ONLY"", ""episode_history"": {""exhausted_objective_context"": false, ""exhaustion_facts"": [""FAILED_BALANCE_ESCAPE"", ""BALANCE_REARM_REQUIRED""], ""prior_count_day"": 0, ""prior_count_same_episode"": 0, ""prior_opportunity_keys"": [], ""prior_opposite_side_same_episode"": 0, ""prior_same_side_same_episode"": 0}, ""matched_rules"": [], ""mature_range_churn"": {""facts"": [], ""matched"": false}, ""range_context"": {""authority"": ""CURRENT_AUCTION_OBSERVATION"", ""high"": 2256.7, ""inside_for_rule"": false, ""low"": 2234.0, ""observation_accepted_range_high"": 2256.7, ""observation_accepted_range_inside"": false, ""observation_accepted_range_low"": 2234.0, ""outside_for_side"": false, ""reference_price"": 2256.7, ""source_episode_id"": null, ""source_event_id"": null}, ""source_episode_id"": ""BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200"", ""source_event_id"": ""BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200:BALANCE_ESCAPE_FAILED:131500""}","[""ADVISOR_ALLOW""]",True,[],CAND:ccb8d7c9ac57fbb14f47bb87,1127,"[""EVENT_DRIVEN_SETUP_SELECTED""]",,UNAVAILABLE,0.0,0.0,0.0,[],"{""candidate_confirmations"": 0, ""candidate_since"": null, ""candidate_state"": null, ""required_confirmations"": 0, ""state_started_at"": null, ""transition_pending"": false}",NONE,{},"[""MARKET_REGIME_NOT_IMPLEMENTED""]",0.0,0.0,UNKNOWN,CREATED,"[""AUTHORITATIVE_EVENT_ROUTE"", ""STRUCTURAL_PERMISSION_PERMIT"", ""ESCAPE_FAILED_BACK_INSIDE_FROZEN_BALANCE"", ""BALANCE_REARM_REQUIRED_AFTER_FAILED_ESCAPE"", ""FAILED_ESCAPE_TO_OPPOSITE_RANGE_EDGE""]",FAILED_BREAKOUT,BUY,2026-07-31T13:15:00+05:30,BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200,BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200:BALANCE_ESCAPE_FAILED:131500,BALANCE_ESCAPE_FAILED,180.0,SUPPRESSED,AVAILABLE,RANGE_BOUND,DOWN,True,DIAGNOSTIC,57.0054,28,50.6522,66.3873,2026-07-31T13:12:00,"[""STOCK_RANK_AVAILABLE""]",51.7889,8.9586,80,PERMIT,GLENMARK
ALLOW,2026-07-31T13:21:00,True,COFORGE,"{""advisor_context"": {""as_of"": ""2026-07-31T13:21:00"", ""market_regime"": {""age_seconds"": null, ""as_of"": ""2026-07-31T13:21:00"", ""availability"": ""UNAVAILABLE"", ""buy_support"": 0.0, ""confidence"": 0.0, ""continuation_support"": 0.0, ""evidence"": [], ""hysteresis"": {""candidate_confirmations"": 0, ""candidate_since"": null, ""candidate_state"": null, ""required_confirmations"": 0, ""state_started_at"": null, ""transition_pending"": false}, ""metrics"": {}, ""reason_codes"": [""MARKET_REGIME_NOT_IMPLEMENTED""], ""reversal_support"": 0.0, ""sell_support"": 0.0, ""state"": ""UNKNOWN""}, ""market_regime_influence"": ""NONE"", ""stock_rank"": {""age_seconds"": 180.0, ""as_of"": ""2026-07-31T13:21:00"", ""attention_tier"": ""SUPPRESSED"", ""availability"": ""AVAILABLE"", ""classification"": ""RANGE_BOUND"", ""direction"": ""DOWN"", ""fresh"": true, ""movement_score"": 47.4003, ""quality_score"": 55.3027, ""range_penalty"": 66.9028, ""rank_position"": 27, ""rank_time"": ""2026-07-31T13:18:00"", ""reason_codes"": [""STOCK_RANK_AVAILABLE""], ""stall_penalty"": 16.5452, ""symbol"": ""COFORGE"", ""total_score"": 12.1833, ""universe_size"": 80}, ""stock_rank_influence"": ""DIAGNOSTIC"", ""symbol"": ""COFORGE""}, ""barrier"": {""active"": false, ""barrier_price"": 1701.7, ""barrier_type"": ""PDL"", ""candidates"": [{""price"": 1681.7, ""type"": ""ORL""}, {""price"": 1681.7, ""type"": ""SESSION_LOW""}, {""price"": 1701.7, ""type"": ""PDL""}], ""distance_atr"": 3.5064155040803957, ""distance_pct"": 0.5900221988550012, ""distance_points"": 10.099999999999909, ""threshold_points"": 3.4236}, ""candidate_family"": ""BREAKOUT_INITIATION"", ""candidate_side"": ""SELL"", ""candidate_subtype"": ""BALANCE_ESCAPE_INITIATION"", ""day_path"": {""close_first"": 1721.2, ""close_last"": 1711.8, ""containment_ratio"": 0.9375, ""episode_age_bars"": 49, ""midpoint_crossings"": 3, ""path_efficiency"": 0.13782991202346304, ""range_width_pct"": 0.8257734356827195, ""sample_count"": 49, ""structure_flips"": 6, ""total_travel_points"": 68.19999999999936, ""total_travel_range_multiple"": 4.802816901408391, ""vwap_crossings"": 9}, ""deployment_scope"": ""NEW_SIGNAL_ONLY"", ""episode_history"": {""exhausted_objective_context"": false, ""exhaustion_facts"": [], ""prior_count_day"": 1, ""prior_count_same_episode"": 0, ""prior_opportunity_keys"": [], ""prior_opposite_side_same_episode"": 0, ""prior_same_side_same_episode"": 0}, ""matched_rules"": [], ""mature_range_churn"": {""facts"": [], ""matched"": false}, ""range_context"": {""authority"": ""AUCTION_SOURCE_EPISODE"", ""high"": 1726.7, ""inside_for_rule"": false, ""low"": 1712.5, ""observation_accepted_range_high"": 1726.7, ""observation_accepted_range_inside"": false, ""observation_accepted_range_low"": 1712.5, ""outside_for_side"": true, ""reference_price"": 1712.5, ""source_episode_id"": ""BAL:COFORGE:2026-07-31:003:NEUTRAL:105700"", ""source_event_id"": ""BAL:COFORGE:2026-07-31:003:NEUTRAL:105700:BALANCE_ESCAPE_STARTED:132100""}, ""source_episode_id"": ""BAL:COFORGE:2026-07-31:003:NEUTRAL:105700"", ""source_event_id"": ""BAL:COFORGE:2026-07-31:003:NEUTRAL:105700:BALANCE_ESCAPE_STARTED:132100""}","[""ADVISOR_ALLOW""]",True,[],CAND:0d32e3ad08ef9cc69fd0369f,1151,"[""EVENT_DRIVEN_SETUP_SELECTED""]",,UNAVAILABLE,0.0,0.0,0.0,[],"{""candidate_confirmations"": 0, ""candidate_since"": null, ""candidate_state"": null, ""required_confirmations"": 0, ""state_started_at"": null, ""transition_pending"": false}",NONE,{},"[""MARKET_REGIME_NOT_IMPLEMENTED""]",0.0,0.0,UNKNOWN,CREATED_AFTER_REPLACEMENT,"[""AUTHORITATIVE_EVENT_ROUTE"", ""STRUCTURAL_PERMISSION_PERMIT"", ""MEANINGFUL_CLOSE_OUTSIDE_FROZEN_BALANCE"", ""BALANCE_ESCAPE_ATTEMPT_RECORDED"", ""BALANCE_MEASURED_MOVE_REFERENCE""]",BREAKOUT_INITIATION,SELL,2026-07-31T13:21:00+05:30,BAL:COFORGE:2026-07-31:003:NEUTRAL:105700,BAL:COFORGE:2026-07-31:003:NEUTRAL:105700:BALANCE_ESCAPE_STARTED:132100,BALANCE_ESCAPE_STARTED,180.0,SUPPRESSED,AVAILABLE,RANGE_BOUND,DOWN,True,DIAGNOSTIC,47.4003,27,55.3027,66.9028,2026-07-31T13:18:00,"[""STOCK_RANK_AVAILABLE""]",16.5452,12.1833,80,PERMIT,COFORGE
,,False,,,[],False,"[""ENTRY_TOO_FAR_FROM_ESCAPE_BOUNDARY""]",,1165,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""OUTSIDE_ACCEPTANCE_CONFIRMED""]",ACCEPTED_BREAKOUT,SELL,2026-07-31T13:24:00+05:30,BAL:COFORGE:2026-07-31:003:NEUTRAL:105700,BAL:COFORGE:2026-07-31:003:NEUTRAL:105700:BALANCE_ESCAPE_ACCEPTED:132400,BALANCE_ESCAPE_ACCEPTED,,,,,,,,,,,,,,,,,PERMIT,COFORGE
,,False,,,[],False,"[""EXPECTED_FIRST_MOVE_BELOW_0_5_PERCENT""]",,1229,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""REVERSAL_LEG_SUSTAINED_DIRECTIONAL_PROGRESS"", ""OPPOSITE_DIRECTION_ESTABLISHED_AFTER_REVERSAL""]",REVERSAL,SELL,2026-07-31T13:36:00+05:30,DIR:PERSISTENT:2026-07-31:004:DOWN:132400,DIR:PERSISTENT:2026-07-31:004:DOWN:132400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:133600,DIRECTIONAL_REVERSAL_LEG_ESTABLISHED,,,,,,,,,,,,,,,,,PERMIT,PERSISTENT
,,False,,,[],False,"[""EXPECTED_FIRST_MOVE_BELOW_0_5_PERCENT""]",,1230,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""MEANINGFUL_CLOSE_OUTSIDE_FROZEN_BALANCE"", ""BALANCE_ESCAPE_ATTEMPT_RECORDED""]",BREAKOUT_INITIATION,SELL,2026-07-31T13:36:00+05:30,BAL:POWERINDIA:2026-07-31:002:NEUTRAL:124800,BAL:POWERINDIA:2026-07-31:002:NEUTRAL:124800:BALANCE_ESCAPE_STARTED:133600,BALANCE_ESCAPE_STARTED,,,,,,,,,,,,,,,,,PERMIT,POWERINDIA
,,False,,,[],False,"[""EXPECTED_FIRST_MOVE_BELOW_0_5_PERCENT""]",,1247,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""REVERSAL_LEG_SUSTAINED_DIRECTIONAL_PROGRESS"", ""OPPOSITE_DIRECTION_ESTABLISHED_AFTER_REVERSAL""]",REVERSAL,SELL,2026-07-31T13:42:00+05:30,DIR:BHEL:2026-07-31:009:DOWN:133000,DIR:BHEL:2026-07-31:009:DOWN:133000:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:134200,DIRECTIONAL_REVERSAL_LEG_ESTABLISHED,,,,,,,,,,,,,,,,,PERMIT,BHEL
,,False,,,[],False,"[""EXPECTED_FIRST_MOVE_BELOW_0_5_PERCENT""]",,1248,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""REVERSAL_LEG_SUSTAINED_DIRECTIONAL_PROGRESS"", ""OPPOSITE_DIRECTION_ESTABLISHED_AFTER_REVERSAL""]",REVERSAL,SELL,2026-07-31T13:42:00+05:30,DIR:CHOLAFIN:2026-07-31:006:DOWN:132700,DIR:CHOLAFIN:2026-07-31:006:DOWN:132700:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:134200,DIRECTIONAL_REVERSAL_LEG_ESTABLISHED,,,,,,,,,,,,,,,,,PERMIT,CHOLAFIN
,,False,,,[],False,"[""EXPECTED_FIRST_MOVE_BELOW_0_5_PERCENT""]",,1258,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""ESCAPE_FAILED_BACK_INSIDE_FROZEN_BALANCE"", ""BALANCE_REARM_REQUIRED_AFTER_FAILED_ESCAPE""]",FAILED_BREAKOUT,BUY,2026-07-31T13:42:00+05:30,BAL:POWERINDIA:2026-07-31:002:NEUTRAL:124800,BAL:POWERINDIA:2026-07-31:002:NEUTRAL:124800:BALANCE_ESCAPE_FAILED:134200,BALANCE_ESCAPE_FAILED,,,,,,,,,,,,,,,,,PERMIT,POWERINDIA
,,False,,,[],False,"[""ENTRY_TOO_FAR_FROM_ESCAPE_BOUNDARY""]",,1281,"[""NO_EVENT_DRIVEN_SETUP_APPROVED""]",,,,,,,,,,,,,,SETUP_QUALITY_REJECTED,"[""MEANINGFUL_CLOSE_OUTSIDE_FROZEN_BALANCE"", ""BALANCE_ESCAPE_ATTEMPT_RECORDED""]",BREAKOUT_INITIATION,SELL,2026-07-31T13:48:00+05:30,BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200,BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200:BALANCE_ESCAPE_STARTED:134800,BALANCE_ESCAPE_STARTED,,,,,,,,,,,,,,,,,PERMIT,GLENMARK
