accepted_range_id,active_episode_id,auction_state,close,continuation_unlocked,exhausted_side,exhaustion_active,exhaustion_started_at,exhaustion_thesis_unresolved,gap_pct,large_gap,proposed_reversal_confirmed,range_locked,reversal_failed,snapshot_time,symbol
ORB:2026-07-27,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,ORDERLY_DOWNTREND,534.5,False,DOWN,True,2026-07-27 09:36:00,True,0.9552350627458369,False,False,False,False,2026-07-27 09:54:00,HINDZINC
ORB:2026-07-27,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,ORDERLY_DOWNTREND,535.75,False,DOWN,True,2026-07-27 09:57:00,True,0.9552350627458369,False,True,False,False,2026-07-27 09:57:00,HINDZINC
ORB:2026-07-27,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,ORDERLY_DOWNTREND,535.2,False,DOWN,True,2026-07-27 09:57:00,True,0.9552350627458369,False,True,False,False,2026-07-27 10:00:00,HINDZINC
ORB:2026-07-27,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,ORDERLY_DOWNTREND,534.95,False,DOWN,True,2026-07-27 09:57:00,True,0.9552350627458369,False,True,False,False,2026-07-27 10:03:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,RECOMPRESSION,535.1,False,DOWN,True,2026-07-27 09:57:00,True,0.9552350627458369,False,True,True,False,2026-07-27 10:06:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,RECOMPRESSION,535.35,False,DOWN,True,2026-07-27 09:57:00,True,0.9552350627458369,False,True,True,False,2026-07-27 10:09:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,RECOMPRESSION,535.15,False,DOWN,True,2026-07-27 09:57:00,True,0.9552350627458369,False,True,True,False,2026-07-27 10:12:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,RECOMPRESSION,535.35,False,DOWN,True,2026-07-27 09:57:00,True,0.9552350627458369,False,True,True,False,2026-07-27 10:15:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,RECOMPRESSION,535.3,False,DOWN,True,2026-07-27 10:18:00,True,0.9552350627458369,False,True,True,False,2026-07-27 10:18:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,RECOMPRESSION,535.1,False,DOWN,True,2026-07-27 10:18:00,True,0.9552350627458369,False,True,True,False,2026-07-27 10:21:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,RECOMPRESSION,535.15,False,DOWN,True,2026-07-27 10:18:00,True,0.9552350627458369,False,True,True,False,2026-07-27 10:24:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,RECOMPRESSION,535.1,False,DOWN,True,2026-07-27 10:18:00,True,0.9552350627458369,False,True,True,False,2026-07-27 10:27:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,REACCELERATION,534.15,False,DOWN,True,2026-07-27 10:18:00,False,0.9552350627458369,False,True,False,True,2026-07-27 10:30:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,REACCELERATION,533.2,True,DOWN,False,,False,0.9552350627458369,False,True,False,True,2026-07-27 10:33:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,ORDERLY_DOWNTREND,532.55,True,DOWN,False,,False,0.9552350627458369,False,True,False,True,2026-07-27 10:36:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T09:36:00:DOWN,ORDERLY_DOWNTREND,533.25,True,DOWN,False,,False,0.9552350627458369,False,True,False,True,2026-07-27 10:39:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T10:42:00:DOWN,ORDERLY_DOWNTREND,532.7,False,DOWN,True,2026-07-27 10:42:00,True,0.9552350627458369,False,False,False,False,2026-07-27 10:42:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T10:42:00:DOWN,ORDERLY_DOWNTREND,533.3,False,DOWN,True,2026-07-27 10:42:00,True,0.9552350627458369,False,True,False,False,2026-07-27 10:45:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T10:42:00:DOWN,CONTROLLED_PULLBACK,533.15,False,DOWN,True,2026-07-27 10:42:00,True,0.9552350627458369,False,True,False,False,2026-07-27 10:48:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T10:42:00:DOWN,REACCELERATION,532.65,False,DOWN,True,2026-07-27 10:42:00,False,0.9552350627458369,False,True,False,True,2026-07-27 10:51:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T10:42:00:DOWN,REACCELERATION,532.2,False,DOWN,True,2026-07-27 10:42:00,False,0.9552350627458369,False,True,False,True,2026-07-27 10:54:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T10:42:00:DOWN,ORDERLY_DOWNTREND,532.4,True,DOWN,True,2026-07-27 10:42:00,False,0.9552350627458369,False,True,False,True,2026-07-27 10:57:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T10:42:00:DOWN,ORDERLY_DOWNTREND,531.6,True,DOWN,False,,False,0.9552350627458369,False,True,False,True,2026-07-27 11:00:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:03:00:DOWN,ORDERLY_DOWNTREND,531.15,False,DOWN,True,2026-07-27 11:03:00,True,0.9552350627458369,False,False,False,False,2026-07-27 11:03:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:03:00:DOWN,ORDERLY_DOWNTREND,531.15,False,DOWN,True,2026-07-27 11:03:00,True,0.9552350627458369,False,False,False,False,2026-07-27 11:06:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:03:00:DOWN,CONTROLLED_PULLBACK,531.3,False,DOWN,True,2026-07-27 11:03:00,True,0.9552350627458369,False,True,False,False,2026-07-27 11:09:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:03:00:DOWN,CONTROLLED_PULLBACK,531.0,False,DOWN,True,2026-07-27 11:03:00,True,0.9552350627458369,False,True,False,False,2026-07-27 11:12:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:03:00:DOWN,REACCELERATION,530.7,False,DOWN,True,2026-07-27 11:03:00,False,0.9552350627458369,False,True,False,True,2026-07-27 11:15:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:03:00:DOWN,REACCELERATION,530.5,False,DOWN,True,2026-07-27 11:03:00,False,0.9552350627458369,False,True,False,True,2026-07-27 11:18:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:03:00:DOWN,ORDERLY_DOWNTREND,530.4,True,DOWN,True,2026-07-27 11:03:00,False,0.9552350627458369,False,True,False,True,2026-07-27 11:21:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,530.2,False,DOWN,True,2026-07-27 11:24:00,True,0.9552350627458369,False,False,False,False,2026-07-27 11:24:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,530.1,False,DOWN,True,2026-07-27 11:24:00,True,0.9552350627458369,False,False,False,False,2026-07-27 11:27:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,529.35,False,DOWN,True,2026-07-27 11:24:00,True,0.9552350627458369,False,False,False,False,2026-07-27 11:30:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,528.95,False,DOWN,True,2026-07-27 11:24:00,True,0.9552350627458369,False,False,False,False,2026-07-27 11:33:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,529.9,False,DOWN,True,2026-07-27 11:24:00,True,0.9552350627458369,False,True,False,False,2026-07-27 11:36:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,529.75,False,DOWN,True,2026-07-27 11:24:00,True,0.9552350627458369,False,True,False,False,2026-07-27 11:39:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,529.7,False,DOWN,True,2026-07-27 11:24:00,True,0.9552350627458369,False,True,False,False,2026-07-27 11:42:00,HINDZINC
DYNAMIC:2026-07-27T09:42:00+05:30:2026-07-27T10:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,529.45,False,DOWN,True,2026-07-27 11:45:00,True,0.9552350627458369,False,True,False,False,2026-07-27 11:45:00,HINDZINC
DYNAMIC:2026-07-27T11:30:00+05:30:2026-07-27T11:45:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,530.7,False,DOWN,True,2026-07-27 11:45:00,True,0.9552350627458369,False,True,False,False,2026-07-27 11:48:00,HINDZINC
DYNAMIC:2026-07-27T11:30:00+05:30:2026-07-27T11:45:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,529.45,False,DOWN,True,2026-07-27 11:45:00,True,0.9552350627458369,False,True,True,False,2026-07-27 11:51:00,HINDZINC
DYNAMIC:2026-07-27T11:30:00+05:30:2026-07-27T11:45:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,530.0,False,DOWN,True,2026-07-27 11:45:00,True,0.9552350627458369,False,True,True,False,2026-07-27 11:54:00,HINDZINC
DYNAMIC:2026-07-27T11:18:00+05:30:2026-07-27T11:54:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,530.3,False,DOWN,True,2026-07-27 11:45:00,True,0.9552350627458369,False,True,True,False,2026-07-27 11:57:00,HINDZINC
DYNAMIC:2026-07-27T11:18:00+05:30:2026-07-27T11:54:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:24:00:DOWN,ORDERLY_DOWNTREND,529.95,False,DOWN,True,2026-07-27 11:45:00,False,0.9552350627458369,False,True,True,True,2026-07-27 12:00:00,HINDZINC
DYNAMIC:2026-07-27T11:18:00+05:30:2026-07-27T11:54:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,ORDERLY_DOWNTREND,531.2,False,DOWN,True,2026-07-27 11:45:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:03:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,ORDERLY_DOWNTREND,532.6,False,DOWN,True,2026-07-27 12:06:00,True,0.9552350627458369,False,True,False,False,2026-07-27 12:06:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,TREND_FAILURE,532.9,False,DOWN,True,2026-07-27 12:06:00,True,0.9552350627458369,False,True,False,False,2026-07-27 12:09:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,TREND_FAILURE,531.6,False,DOWN,True,2026-07-27 12:06:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:12:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,TREND_FAILURE,530.95,False,DOWN,True,2026-07-27 12:06:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:15:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,TREND_FAILURE,530.3,False,DOWN,True,2026-07-27 12:06:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:18:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,TREND_FAILURE,530.25,False,DOWN,True,2026-07-27 12:06:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:21:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,TREND_FAILURE,530.5,False,DOWN,True,2026-07-27 12:06:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:24:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T11:45:00:DOWN,TREND_FAILURE,529.65,False,DOWN,True,2026-07-27 12:27:00,False,0.9552350627458369,False,True,True,True,2026-07-27 12:27:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,TREND_FAILURE,529.9,False,DOWN,True,2026-07-27 12:27:00,True,0.9552350627458369,False,False,True,False,2026-07-27 12:30:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,TREND_FAILURE,529.7,False,DOWN,True,2026-07-27 12:27:00,True,0.9552350627458369,False,False,True,False,2026-07-27 12:33:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,TREND_FAILURE,529.45,False,DOWN,True,2026-07-27 12:27:00,True,0.9552350627458369,False,False,True,False,2026-07-27 12:36:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,TREND_FAILURE,529.6,False,DOWN,True,2026-07-27 12:27:00,True,0.9552350627458369,False,False,True,False,2026-07-27 12:39:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,TREND_FAILURE,530.0,False,DOWN,True,2026-07-27 12:27:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:42:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,TREND_FAILURE,529.9,False,DOWN,True,2026-07-27 12:27:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:45:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,BALANCE,529.8,False,DOWN,True,2026-07-27 12:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:48:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,BALANCE,529.85,False,DOWN,True,2026-07-27 12:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:51:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,FRESH_EXPANSION,530.35,False,DOWN,True,2026-07-27 12:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:54:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,FRESH_EXPANSION,530.35,False,DOWN,True,2026-07-27 12:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 12:57:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,ORDERLY_UPTREND,530.85,False,DOWN,True,2026-07-27 12:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:00:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,ORDERLY_UPTREND,531.1,False,DOWN,True,2026-07-27 12:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:03:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,ORDERLY_UPTREND,531.3,False,DOWN,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 13:06:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,ORDERLY_UPTREND,530.9,False,DOWN,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 13:09:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T12:27:00:DOWN,ORDERLY_UPTREND,531.2,False,DOWN,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 13:12:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,ORDERLY_UPTREND,531.2,False,UP,True,2026-07-27 13:15:00,True,0.9552350627458369,False,False,True,False,2026-07-27 13:15:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,MATURE_EXTENSION,531.5,False,UP,True,2026-07-27 13:15:00,True,0.9552350627458369,False,False,True,False,2026-07-27 13:18:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,MATURE_EXTENSION,531.25,False,UP,True,2026-07-27 13:15:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:21:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,ORDERLY_UPTREND,531.4,False,UP,True,2026-07-27 13:15:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:24:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,ORDERLY_UPTREND,531.35,False,UP,True,2026-07-27 13:15:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:27:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,RECOMPRESSION,531.15,False,UP,True,2026-07-27 13:15:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:30:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,RECOMPRESSION,530.35,False,UP,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 13:33:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,RECOMPRESSION,530.85,False,UP,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 13:36:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,RECOMPRESSION,530.15,False,UP,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 13:39:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,RECOMPRESSION,530.75,False,UP,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 13:42:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,RECOMPRESSION,530.2,False,UP,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 13:45:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,RECOMPRESSION,530.4,False,UP,True,2026-07-27 13:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:48:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,REACCELERATION,531.6,False,UP,True,2026-07-27 13:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:51:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,REACCELERATION,531.35,False,UP,True,2026-07-27 13:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:54:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,ORDERLY_UPTREND,531.3,False,UP,True,2026-07-27 13:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 13:57:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,ORDERLY_UPTREND,531.05,False,UP,True,2026-07-27 13:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 14:00:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,530.85,False,UP,True,2026-07-27 13:48:00,True,0.9552350627458369,False,True,True,False,2026-07-27 14:03:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,531.0,False,UP,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 14:06:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,530.95,False,UP,True,2026-07-27 14:09:00,True,0.9552350627458369,False,True,True,False,2026-07-27 14:09:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,531.0,False,UP,True,2026-07-27 14:09:00,True,0.9552350627458369,False,True,True,False,2026-07-27 14:12:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,531.05,False,UP,True,2026-07-27 14:09:00,True,0.9552350627458369,False,True,True,False,2026-07-27 14:15:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,531.15,False,UP,True,2026-07-27 14:09:00,True,0.9552350627458369,False,True,True,False,2026-07-27 14:18:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,531.05,False,UP,True,2026-07-27 14:09:00,True,0.9552350627458369,False,True,True,False,2026-07-27 14:21:00,HINDZINC
DYNAMIC:2026-07-27T11:12:00+05:30:2026-07-27T12:03:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,531.65,False,UP,True,2026-07-27 14:09:00,True,0.9552350627458369,False,True,False,False,2026-07-27 14:24:00,HINDZINC
DYNAMIC:2026-07-27T13:54:00+05:30:2026-07-27T14:24:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,531.05,False,UP,True,2026-07-27 14:09:00,True,0.9552350627458369,False,True,True,False,2026-07-27 14:27:00,HINDZINC
DYNAMIC:2026-07-27T13:54:00+05:30:2026-07-27T14:24:00+05:30,EXPERIMENT:HINDZINC:2026-07-27T13:15:00:UP,TREND_FAILURE,530.65,False,UP,False,,True,0.9552350627458369,False,True,True,False,2026-07-27 14:30:00,HINDZINC
