auction_exhaustion_reason_codes,auction_exhaustion_started_at,baseline_delay_minutes,baseline_first_same_side_signal_price,baseline_first_same_side_signal_setup,baseline_first_same_side_signal_time,baseline_signal_id,completed_time,completion_reason,confirmation_displacement_atr,confirmation_price,confirmation_reason,confirmation_time,continuation_unlocked_time,episode_id,exhausted_side,expires_at,extreme_time,failure_candidate_time,final_pre_confirmation_extreme,gap_pct,initial_extreme,initial_room_qualified,initial_vwap_room_atr,initial_vwap_room_pct,initial_vwap_room_points,initiation_atr,initiation_close,initiation_reason_codes,initiation_time,initiation_vwap,large_gap,mae_atr,mae_pct,mae_points,maturity_qualified,maturity_reason_source,mfe_atr,mfe_pct,mfe_points,move_20_bars_pct,move_3_bars_pct,move_6_bars_pct,move_9_bars_pct,reversal_failed_time,reversal_side,sequence_number,stock_context_reason_codes,symbol
CURRENT_LEG_MATURE|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:27:00,,,,,,,,3.0953845678000578,4149.0,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 13:48:00,,EXPERIMENT_V2_1:RADICO:22:2026-07-27T13:36:00:DOWN,DOWN,2026-07-27 15:36:00,2026-07-27 13:36:00,,4135.6,0.33787068546425947,4135.6,True,5.435180531792051,0.005076720965477034,20.995287224826825,3.862850019795828,4138.1,CURRENT_LEG_MATURE|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:36:00,4156.595287224827,False,2.6923126568992006,0.0025066281031572994,10.399999999999636,True,AUCTION_STATE_MEMORY,4.556221419368132,0.004241986020727974,17.600000000000364,0.0014943359845745524,0.0019763798505663577,0.0009158833453844738,0.0013256206314774645,,BUY,22,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,RADICO
CURRENT_LEG_MATURE,2026-07-27 09:39:00,,,,,,2026-07-27 11:42:00,CONFIRMED_EXPIRED_UNFAILED,0.6325212716597906,630.25,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 10:03:00,,EXPERIMENT_V2_1:SBICARD:1:2026-07-27T09:39:00:DOWN,DOWN,2026-07-27 11:39:00,2026-07-27 09:51:00,,628.8,2.111650485436886,631.65,True,1.6592834395147928,0.007316419150030141,4.621416156116538,2.7851878986196184,632.15,CURRENT_LEG_MATURE,2026-07-27 09:39:00,636.2714161561165,True,0.287233762719006,0.001269337564458476,0.7999999999999545,True,AUCTION_STATE_MEMORY,6.103717457779226,0.02697342324474415,17.0,0.009282030940103169,0.005236017453391439,0.004601348671162201,0.004204680682268905,,BUY,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SBICARD
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:45:00,,,,,,2026-07-27 13:57:00,CONFIRMED_EXPIRED_UNFAILED,1.7270977365245879,643.35,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:03:00,,EXPERIMENT_V2_1:SBICARD:2:2026-07-27T11:54:00:UP,UP,2026-07-27 13:54:00,2026-07-27 11:57:00,,646.45,2.111650485436886,644.5,True,5.07135703958098,0.013556018232590228,8.736853750904402,1.7227841941939632,643.7,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:54:00,635.7631462490956,True,2.26377744417644,0.006062019118675647,3.8999999999999773,True,AUCTION_STATE_MEMORY,1.770390052497009,0.004740809823579806,3.050000000000068,-0.000388590969145877,-0.000388590969145877,-0.0003108727753165956,-0.00046630916297498175,,SELL,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SBICARD
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:57:00,,,,,,2026-07-27 11:03:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.0479620840323842,1844.3,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 10:42:00,2026-07-27 11:03:00,EXPERIMENT_V2_1:SBILIFE:3:2026-07-27T10:03:00:DOWN,DOWN,2026-07-27 12:03:00,2026-07-27 10:27:00,2026-07-27 11:00:00,1840.2,0.043173232595788154,1842.9,True,1.9514249120819882,0.005575194454777124,10.274525860708764,5.265140255766646,1844.1,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:03:00,1853.1745258607089,False,1.5384205560580049,0.004391910209835661,8.099999999999909,True,AUCTION_STATE_MEMORY,5.014111441966904,0.014314374017242363,26.40000000000009,-0.002168844548067017,-0.0005422111370167543,-0.0028194979124871473,-0.004229246868730659,2026-07-27 11:03:00,BUY,3,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SBILIFE
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:09:00,,,,,,2026-07-27 13:18:00,CONFIRMED_EXPIRED_UNFAILED,0.9548636317563155,1839.9,LOCAL_RESISTANCE_BREAK_AFTER_EXHAUSTION,2026-07-27 11:21:00,,EXPERIMENT_V2_1:SBILIFE:4:2026-07-27T11:15:00:DOWN,DOWN,2026-07-27 13:15:00,2026-07-27 11:15:00,,1837.1,0.043173232595788154,1837.1,True,3.6815784519663124,0.006065905597972485,11.143675174035252,3.026874293031423,1838.2,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:15:00,1848.2436751740352,False,0.6277102436577356,0.0010326648187401982,1.900000000000091,True,AUCTION_STATE_MEMORY,10.175513423503844,0.016740040219577125,30.799999999999955,0.0015218218381433525,0.0009239632588726659,-0.0006522093592043293,0.00032610467960210286,,BUY,4,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SBILIFE
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:21:00,,,,,,,,,,,,,EXPERIMENT_V2_1:SBILIFE:5:2026-07-27T15:21:00:UP,UP,2026-07-27 17:21:00,2026-07-27 15:21:00,,1867.9,0.043173232595788154,1867.9,True,4.529176513564404,0.005680966899057444,10.6114780707494,2.342915547444253,1866.5,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:21:00,1857.2885219292507,False,,,,True,AUCTION_STATE_MEMORY,,,,,,,,,SELL,5,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SBILIFE
CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:39:00,,,,,,2026-07-27 11:42:00,CONFIRMED_EXPIRED_UNFAILED,1.0648740861579797,1018.6,LOCAL_SUPPORT_BREAK_AFTER_EXHAUSTION,2026-07-27 09:51:00,,EXPERIMENT_V2_1:SHRIRAMFIN:1:2026-07-27T09:39:00:UP,UP,2026-07-27 11:39:00,2026-07-27 09:45:00,,1024.5,1.779324055666002,1022.1,True,1.490405244630436,0.008645578211406189,8.836645489878265,5.9290220037231665,1021.0,CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:39:00,1013.2633545101218,True,3.609364240267908,0.021009228352640855,21.399999999999977,True,AUCTION_STATE_MEMORY,2.074541128752129,0.012075397604555338,12.300000000000068,0.009326526605144315,0.004123306499116479,0.005792263891615921,0.0037306106420577933,,SELL,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SHRIRAMFIN
PRIOR_MOVE_EXTENDED,2026-07-27 12:00:00,,,,,,2026-07-27 12:18:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.071270507328208,1024.5,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:09:00,2026-07-27 12:18:00,EXPERIMENT_V2_1:SHRIRAMFIN:2:2026-07-27T12:03:00:UP,UP,2026-07-27 14:03:00,2026-07-27 12:06:00,2026-07-27 12:12:00,1027.4,1.779324055666002,1026.9,True,4.260389232416445,0.011360923603774907,11.666532448716453,2.738372437886227,1025.2,PRIOR_MOVE_EXTENDED,2026-07-27 12:03:00,1015.2334675512836,True,5.6602965270730605,0.015129331381161543,15.5,True,AUCTION_STATE_MEMORY,0.3651804211014878,0.0009760858955588092,1.0,-0.007223035627135277,-0.003416300634455832,-0.004587603709126448,-0.004782820888238254,2026-07-27 12:18:00,SELL,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SHRIRAMFIN
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 12:21:00,,,,,,2026-07-27 13:57:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.2923615704101423,1030.3,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 13:30:00,2026-07-27 13:57:00,EXPERIMENT_V2_1:SHRIRAMFIN:3:2026-07-27T12:30:00:UP,UP,2026-07-27 14:30:00,2026-07-27 13:18:00,2026-07-27 13:54:00,1034.8,1.779324055666002,1030.8,True,5.673318802675647,0.01412955860668215,14.564749011767958,2.567236130798597,1029.9,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 12:30:00,1016.235250988232,True,3.778382472742248,0.009414733572745847,9.700000000000045,True,AUCTION_STATE_MEMORY,0.038952396626173134,9.705910899729114e-05,0.09999999999990905,-0.00689119673881407,-0.0033970688149082794,-0.003979423468892688,-0.00485295544986897,2026-07-27 13:57:00,SELL,3,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SHRIRAMFIN
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:57:00,,,,,,2026-07-27 15:24:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.256906258971002,1034.9,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 14:36:00,2026-07-27 15:24:00,EXPERIMENT_V2_1:SHRIRAMFIN:4:2026-07-27T14:09:00:UP,UP,2026-07-27 16:09:00,2026-07-27 14:27:00,2026-07-27 15:03:00,1038.8,1.779324055666002,1037.0,True,8.966568522537386,0.015252351627726117,15.816688637951984,1.763962278121991,1036.5,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:09:00,1021.183311362048,True,2.8912182892196783,0.004928012368344679,5.099999999999909,True,AUCTION_STATE_MEMORY,0.2267622187623833,0.0003865107739879128,0.40000000000009095,,-0.0024156923374239053,-0.0019325538699391245,-0.003768480046381161,2026-07-27 15:24:00,SELL,4,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SHRIRAMFIN
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 10:36:00,,,,,,2026-07-27 12:42:00,CONFIRMED_EXPIRED_UNFAILED,2.016135015924952,3702.3,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 11:39:00,,EXPERIMENT_V2_1:SIEMENS:2:2026-07-27T10:39:00:DOWN,DOWN,2026-07-27 12:39:00,2026-07-27 11:24:00,,3690.0,0.6186681075239792,3695.0,True,2.6666721462347875,0.005909903405788121,21.837093084387107,8.188893079796115,3697.1,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 10:39:00,3716.837093084387,False,1.2578012558757976,0.002782054398617125,10.300000000000182,True,AUCTION_STATE_MEMORY,4.481680202974828,0.009912756934878269,36.69999999999982,0.002647003214218115,-0.002268859897901329,-8.103071063938144e-05,0.00016206142127864003,,BUY,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,SIEMENS
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,39.0,2299.0,REVERSAL,2026-07-27 11:03:00,5beb2972-ec4f-5da9-a9dd-d9a018a96e4a,2026-07-27 11:39:00,CONFIRMED_EXPIRED_UNFAILED,1.3540717380436074,2307.9,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 10:24:00,,EXPERIMENT_V2_1:TCS:1:2026-07-27T09:36:00:UP,UP,2026-07-27 11:36:00,2026-07-27 10:15:00,,2315.0,1.3543516873889876,2313.0,True,3.4636377476352442,0.009571340363189778,22.138510260057956,6.391693321616197,2306.0,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,2290.861489739942,True,0.6571028659644469,0.0018198362147405945,4.199999999999818,True,AUCTION_STATE_MEMORY,2.534539625863019,0.007019368256857001,16.200000000000273,-0.0009532475410545596,0.0008232592400017726,0.000996576974739019,0.0035963429957971238,,SELL,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,TCS
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,,,,,,2026-07-27 11:39:00,CONFIRMED_EXPIRED_UNFAILED,1.1223599041527212,1595.4,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 10:06:00,,EXPERIMENT_V2_1:TECHM:1:2026-07-27T09:36:00:UP,UP,2026-07-27 11:36:00,2026-07-27 10:00:00,,1599.6,1.4267352185090003,1594.8,True,2.075906826089253,0.0060690146535014675,9.67886456940414,4.662475428937195,1594.0,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,1585.1211354305958,True,0.6648828604565,0.0019430863733232474,3.099999999999909,True,AUCTION_STATE_MEMORY,5.2332715468190765,0.015293970164222195,24.40000000000009,0.003384731101918071,-0.0013789645230035215,0.0006268020559107434,0.002193807195687602,,SELL,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,TECHM
CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:12:00,,,,,,2026-07-27 13:33:00,UNCONFIRMED_CONTEXT_INACTIVE,,,,,,EXPERIMENT_V2_1:TECHM:2:2026-07-27T13:12:00:DOWN,DOWN,2026-07-27 15:12:00,2026-07-27 13:15:00,,1573.8,1.4267352185090003,1575.6,True,6.942349668539885,0.008974478376734556,14.140188130382967,2.0368014873207807,1576.4,CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:12:00,1589.7401881303829,True,,,,True,AUCTION_STATE_MEMORY,,,,,,,,,BUY,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,TECHM
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 09:48:00,,,,,,2026-07-27 11:54:00,CONFIRMED_EXPIRED_UNFAILED,1.208629198285388,2946.3,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 10:21:00,,EXPERIMENT_V2_1:TRENT:2:2026-07-27T09:51:00:UP,UP,2026-07-27 11:51:00,2026-07-27 10:15:00,,2953.5,1.0315344940980902,2945.0,True,2.2614312960452083,0.0053675215205789125,15.807350878104899,6.989976173827964,2944.0,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 09:51:00,2929.192649121895,True,0.6151666176059212,0.001459457624817475,4.299999999999727,True,AUCTION_STATE_MEMORY,2.618034674927717,0.006211180124223664,18.300000000000182,0.0001018226249873339,0.0013576349998302955,0.001255812374843116,0.0001018226249873339,,SELL,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,TRENT
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:57:00,75.0,11820.0,REVERSAL,2026-07-27 13:15:00,fed276b6-c9dd-5d13-8136-bd240980142a,2026-07-27 14:00:00,CONFIRMED_EXPIRED_UNFAILED,0.9789664088743055,11789.0,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 12:00:00,,EXPERIMENT_V2_1:ULTRACEMCO:20:2026-07-27T11:57:00:DOWN,DOWN,2026-07-27 13:57:00,2026-07-27 11:57:00,,11771.0,0.8361486486486486,11771.0,True,3.835860653838119,0.006051585704999584,71.2332153335501,18.570334472988467,11785.0,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:57:00,11842.23321533355,False,0.5923425889824484,0.0009330732038340826,11.0,True,AUCTION_STATE_MEMORY,5.977275216095616,0.009415556875053015,111.0,0.0017813215709559758,0.0011027228772584612,0.001017898040546272,0.001017898040546272,,BUY,20,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ULTRACEMCO
